pais,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2024,2025,2026,2027,2028
Ecuador,4.9,3.9,1.2,-2.8,4.2,4.4,3.1,-6.0,10.5,0.3,3.0,5.1,3.6,2.0,4.3,2.3,1.7,4.3,3.3,-4.7,1.1,4.0,4.1,2.7,8.2,5.3,4.4,2.2,6.4,0.6,3.5,7.9,5.6,4.9,3.8,0.1,-1.2,2.4,1.3,0.0,-7.8,4.2,3.0,2.9,2.8,2.8,2.8,2.8,2.8,2.675060383072609,2.6838409774875687,2.684101818095109,2.6841095667530386,2.684109796938439
Egypt,3.4,2.2,7.3,8.9,8.0,7.4,4.8,4.3,4.0,3.0,2.3,2.1,0.3,2.9,4.2,4.5,4.9,5.9,7.5,6.1,5.4,3.5,3.2,3.2,4.1,4.5,6.8,7.1,7.2,4.7,5.1,1.8,2.2,3.3,3.3,4.4,4.5,2.4,5.3,5.5,3.5,3.3,6.6,3.7,5.0,5.5,5.8,5.9,6.0,3.629986243190846,4.07921323326563,4.286508846828515,4.382165324181444,4.42630596711307
El Salvador,-8.6,-5.7,-6.3,1.5,1.3,0.6,0.2,2.5,1.9,1.0,4.8,1.5,7.0,5.8,4.7,4.7,0.8,3.1,2.7,2.2,1.1,0.9,1.6,1.6,0.9,2.7,4.3,1.9,2.1,-2.1,2.1,3.8,2.8,2.2,1.7,2.4,2.5,2.3,2.4,2.4,-8.2,10.3,2.8,2.4,1.9,2.0,2.1,2.1,2.1,2.1680066156875935,2.021776460542611,1.895869580194703,1.7874614170273637,1.6941199744561386
Equatorial Guinea,4.8,5.8,2.2,5.0,1.0,12.9,-2.3,4.4,2.7,-1.2,2.5,-1.2,33.0,10.5,16.8,26.5,52.7,148.0,24.8,26.4,110.5,60.0,19.6,14.5,30.4,8.2,6.5,15.3,17.8,1.3,-8.9,6.5,8.3,-4.1,0.4,-9.1,-8.8,-5.7,-6.2,-5.5,-4.2,-3.2,1.6,-1.8,-8.2,-8.6,-1.6,-1.1,-0.3,-2.0522141236168214,-2.0634168624501603,-2.0639144609016995,-2.0639365630164286,-2.0639375447386867
Eritrea,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,12.9,20.9,2.3,9.1,7.9,2.0,0.2,-12.4,8.8,3.0,-2.7,1.5,2.6,-1.0,1.4,-19.4,12.2,10.9,25.7,1.9,-10.5,30.9,-20.6,7.4,-10.0,13.0,3.8,-0.5,2.9,2.6,2.8,2.9,2.9,2.9,2.9,2.9,3.603360217243851,3.421225157002887,3.51219077953397,3.46675886504414,3.4894494023787903
Estonia,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,-1.6,2.2,4.9,13.0,4.3,-0.4,10.1,6.0,6.8,7.6,6.8,9.5,9.8,7.6,-5.1,-14.6,2.4,7.3,3.2,1.5,3.0,1.9,3.2,5.8,3.8,3.7,-0.6,8.0,-1.3,-1.2,3.2,3.6,3.3,3.3,3.2,6.469860021802159,2.0100149644288567,4.3377377694223105,3.122831559187782,3.7569264335861003
Eswatini,-3.8,6.9,1.4,-0.5,2.5,1.9,18.6,10.0,7.6,9.4,9.9,1.8,3.2,3.1,2.4,4.8,3.8,3.1,2.6,3.0,1.8,1.1,4.4,3.9,3.6,6.0,6.0,4.4,0.8,1.6,3.8,2.2,5.4,3.9,0.9,2.2,1.1,2.0,2.4,2.7,-1.6,7.9,0.5,2.8,2.5,2.6,2.5,2.4,2.4,3.1881285763244547,3.3288019913380613,3.4161859584705727,3.470467413933051,3.5041861440824493
Ethiopia,4.0,0.0,1.0,7.8,-2.3,-11.4,9.7,13.9,0.6,-0.5,2.6,-7.2,-8.9,13.4,3.5,6.1,13.5,2.8,-4.2,6.3,9.8,7.4,1.6,-2.1,11.7,12.6,11.5,11.8,11.2,10.0,10.6,11.4,8.7,9.9,10.3,10.4,8.0,10.2,7.7,9.0,6.1,6.3,6.4,6.1,6.4,6.5,6.7,6.8,7.0,7.472584617318155,7.702502199525074,7.741015012462728,7.7474661796424344,7.748546795541561
Fiji,-1.7,6.0,-1.1,-4.2,10.1,-3.8,6.6,-7.2,3.5,13.9,5.8,-2.7,6.1,2.6,5.1,2.6,4.8,-2.4,1.3,8.7,-1.7,1.9,3.2,0.8,5.4,-1.3,1.9,-0.9,1.0,-1.4,3.0,2.7,1.4,4.7,5.6,4.5,2.4,5.4,3.8,-0.6,-17.0,-5.1,14.5,7.0,5.0,4.8,4.1,3.7,3.5,3.200222391830685,2.906752757424175,2.7032930950633864,2.5622364767468717,2.4644432859982888
Finland,5.7,1.3,3.1,3.1,3.2,3.5,2.7,3.6,5.2,5.1,0.2,-5.9,-3.3,-0.7,4.0,4.2,3.7,6.3,5.5,4.4,5.8,2.6,1.7,2.0,4.0,2.8,4.0,5.3,0.8,-8.1,3.2,2.5,-1.4,-0.9,-0.4,0.5,2.8,3.2,1.1,1.2,-2.4,3.0,2.1,0.0,1.3,1.3,1.3,1.3,1.2,1.3732326017643202,2.0662736175713214,2.082707660650776,2.0830973602006977,2.0831066011244603
France,1.8,1.1,2.5,1.3,1.6,1.7,2.3,2.6,4.6,4.5,2.9,1.1,1.5,-0.7,2.4,2.3,1.4,2.3,3.6,3.3,4.1,1.9,1.2,0.8,2.6,1.7,2.6,2.4,0.2,-2.8,1.8,2.2,0.4,0.7,1.0,1.1,1.0,2.4,1.8,1.9,-7.9,6.8,2.6,0.7,1.3,1.9,1.8,1.6,1.4,1.7689970205916383,1.7252817207891122,1.71576677228294,1.7136957755041444,1.713245008203092
Gabon,0.0,-4.0,4.1,2.0,4.9,5.8,-2.1,-15.4,3.5,15.4,5.1,6.1,-3.1,3.9,3.7,5.0,3.6,5.7,3.5,-8.9,-1.9,2.1,0.2,1.7,1.1,-0.8,-1.9,6.3,1.7,-2.3,6.3,7.1,5.3,5.5,4.4,3.9,2.1,0.5,0.8,3.9,-1.9,1.5,2.8,3.0,3.1,3.0,3.3,3.5,3.5,3.677014647479622,1.1968248315328487,2.6034783132074777,1.8056869486977303,2.258158768927829
"Gambia, The",0.7,-9.5,20.8,13.5,-7.6,3.6,2.4,2.8,1.7,4.3,5.7,2.2,1.8,3.8,-3.4,3.3,2.9,1.4,6.5,6.4,5.5,5.8,-3.2,6.9,7.0,-2.4,-0.6,3.0,6.3,6.7,5.9,-8.1,5.2,2.9,-1.4,4.1,1.9,4.8,7.2,6.2,0.6,4.3,4.4,5.6,6.3,5.8,5.0,5.0,5.0,0.35327047133798795,1.960285034535,2.6281555469495728,2.9057205619582263,3.0210757634900633
Georgia,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,-21.1,-44.9,-29.3,-10.4,2.6,10.5,10.5,3.1,2.9,1.8,4.8,5.5,11.1,5.8,9.6,9.4,12.6,2.4,-3.7,6.2,7.4,6.4,3.6,4.4,3.0,2.9,4.8,4.8,5.0,-6.8,10.5,10.1,4.0,5.0,5.2,5.2,5.2,5.2,3.0244325644219976,2.526760359934738,2.2817146421717576,2.1610581071019728,2.1016487871271288
Germany,1.3,0.1,-0.8,1.6,2.8,2.2,2.4,1.5,3.7,3.9,5.7,5.0,1.9,-1.0,2.4,1.5,0.8,1.8,2.0,1.9,2.9,1.7,-0.2,-0.7,1.2,0.7,3.8,3.0,1.0,-5.7,4.2,3.9,0.4,0.4,2.2,1.5,2.2,2.7,1.0,1.1,-3.7,2.6,1.8,-0.1,1.1,2.0,1.8,1.2,1.1,1.3518278748784214,1.6075797628564426,1.5418808905556545,1.5587579578403588,1.5544224892066145
Ghana,0.5,-3.8,-8.3,-6.2,9.4,6.4,6.2,6.7,6.5,4.5,3.6,4.8,4.5,4.8,3.5,4.2,4.8,5.8,5.0,4.5,3.6,3.8,4.6,5.1,5.4,6.2,5.8,4.1,9.0,5.7,7.8,13.9,8.4,7.2,2.9,2.1,3.4,8.1,6.2,6.5,0.5,5.4,3.2,1.6,2.9,4.8,5.0,5.0,5.0,2.8317329824722215,3.677072356774797,4.0559112593737865,4.225687941361199,4.301773373846907
Greece,0.7,-1.6,-1.1,-1.1,2.0,2.5,0.5,-2.3,4.3,3.8,0.0,3.1,0.7,-1.6,2.0,2.1,2.9,4.5,3.9,3.1,3.9,4.1,3.9,5.8,5.1,0.6,5.7,3.3,-0.3,-4.3,-5.5,-10.1,-7.1,-2.5,0.5,-0.2,-0.5,1.1,1.7,1.9,-9.0,8.4,5.9,2.6,1.5,1.4,1.4,1.3,1.2,2.2733045907335803,1.846492090822299,1.566949381016176,1.3838616630557286,1.2639475630199488
Grenada,15.1,1.4,4.1,3.3,4.0,6.0,7.4,9.1,2.9,3.8,4.2,1.4,-0.8,-2.0,1.8,2.2,4.4,4.9,11.8,7.0,5.1,-2.0,3.4,9.5,-0.6,13.3,-4.0,6.1,0.9,-6.6,-0.5,0.8,-1.2,2.4,7.3,6.4,3.7,4.4,4.4,0.7,-13.8,4.7,6.0,3.7,4.1,3.6,3.2,2.8,2.8,3.3979399287945364,3.3655916154980248,3.353992174579665,3.3498328532454966,3.348341406021219
Guatemala,3.7,0.6,-3.5,-2.5,0.5,-0.6,0.1,3.6,3.9,3.9,3.1,3.0,4.6,3.4,3.5,4.4,2.8,4.1,4.6,3.7,2.5,2.4,4.2,2.6,3.0,3.1,5.6,6.0,3.7,0.6,2.8,4.4,3.1,3.5,4.4,4.1,2.7,3.1,3.4,4.0,-1.8,8.0,4.0,3.4,3.5,3.6,3.7,3.8,3.9,3.3403487257191347,3.2095020334923596,3.122242051358714,3.0640494875851676,3.025241612592118
Guinea,2.6,0.6,1.8,1.3,1.4,5.0,3.1,3.3,6.3,4.0,4.3,2.5,3.3,5.0,4.0,4.7,4.5,5.2,3.6,3.8,2.5,3.7,5.2,1.2,2.3,3.0,2.5,6.5,4.1,-1.5,4.2,5.6,5.9,3.9,3.7,3.8,10.8,10.3,6.4,5.6,4.9,4.3,4.3,5.6,5.7,5.7,5.5,5.4,5.0,4.811372127827726,4.035500964054196,4.08895461117503,4.085271921929793,4.085525640820972
Guinea-Bissau,3.3475344493793417,-0.5,4.2,-3.4,5.5,4.3,-1.0,5.6,2.0,2.9,4.6,7.3,3.1,2.3,3.0,4.0,3.7,6.0,-22.4,16.8,1.1,4.8,3.7,-0.3,1.2,6.6,2.7,2.6,4.5,2.4,5.6,8.1,-1.7,3.3,1.0,6.1,5.3,4.8,3.8,4.5,1.5,6.4,3.5,4.5,5.0,5.0,5.0,5.0,4.5,1.9668665409582349,3.2733662531461354,3.0933586374466007,3.118159822940602,3.1147427519488136
Guyana,-2.1,0.6,-8.9,-11.5,2.1,0.4,-0.2,-0.1,-6.0,-4.9,-3.0,6.0,7.8,8.2,8.5,5.1,8.0,6.2,-1.7,3.0,-1.3,2.3,1.1,-0.7,1.6,-1.9,5.1,7.0,2.0,3.3,4.4,5.4,5.0,3.7,1.7,0.7,3.8,3.7,4.4,5.4,43.5,20.1,62.3,37.2,45.3,3.4,36.6,3.3,3.3,37.64213599541198,35.895335164508495,34.26189580714582,32.73446114660619,31.306151836130958
Haiti,7.3,1.1,-2.8,-1.5,0.2,0.8,0.3,-0.4,0.6,-1.1,-0.4,1.3,-2.3,-4.9,-11.6,9.9,4.1,2.7,2.2,2.7,0.9,-0.3,1.1,3.5,-1.3,3.1,1.8,4.7,2.7,5.9,-5.7,5.1,0.5,4.3,1.7,2.6,1.8,2.5,1.7,-1.7,-3.3,-1.8,-1.7,0.3,1.2,1.5,1.5,1.5,1.5,0.8012847958598625,0.8296271877512416,0.8354107694707171,0.8365909739373708,0.8368318078445703
Honduras,0.6,-1.2,-2.1,0.9,6.3,5.6,5.3,6.6,1.7,2.7,2.8,-3.3,6.1,6.5,0.2,6.2,1.9,4.6,3.6,-0.7,7.3,2.7,3.8,4.5,6.2,6.1,6.6,6.2,4.2,-2.4,3.7,3.8,4.1,2.8,3.1,3.8,3.9,4.8,3.8,2.7,-9.0,12.5,4.0,3.7,3.5,3.7,3.9,3.9,3.9,3.477847431917413,3.4930590094518266,3.5042761192021987,3.5125476841248533,3.5186471863845528
Hong Kong SAR,10.3,9.2,2.9,6.0,10.0,0.7,11.1,13.4,8.5,2.3,3.8,5.7,6.2,6.2,6.0,2.4,4.3,5.1,-5.9,2.5,7.7,0.6,1.7,3.1,8.7,7.4,7.0,6.5,2.1,-2.5,6.8,4.8,1.7,3.1,2.8,2.4,2.2,3.8,2.8,-1.7,-6.5,6.4,-3.5,3.5,3.1,2.9,2.8,2.7,2.7,2.150457314471121,2.2936488851768684,2.4266940596787165,2.5503118003808005,2.6651701248071067
Hungary,0.2,2.9,2.8,0.7,2.7,-0.3,1.5,4.1,-0.1,0.7,-3.5,-11.9,-3.1,-0.6,2.9,2.5,0.1,3.1,3.9,3.1,4.5,4.1,4.7,4.1,5.0,4.3,3.9,0.3,1.0,-6.6,1.1,1.9,-1.3,1.8,4.2,3.7,2.2,4.3,5.4,4.9,-4.5,7.1,4.9,0.5,3.2,3.3,3.4,3.5,3.5,1.5455965456707288,1.5907125569232092,1.6145938550564716,1.6272349637160584,1.6339262929416214
Iceland,5.7,4.3,2.2,-2.2,4.1,3.3,6.3,8.5,-0.1,0.3,1.2,-0.2,-3.4,1.3,3.6,0.1,4.6,5.8,7.4,4.0,5.0,4.0,0.6,2.1,7.8,6.1,6.3,8.5,2.2,-7.7,-2.8,1.8,1.1,4.6,1.7,4.4,6.3,4.2,4.9,1.8,-7.2,4.3,6.4,2.3,2.1,2.3,2.3,2.3,2.3,3.4581626186161047,2.726137900116682,2.939062969220393,2.8771291520867908,2.895143929402045
India,5.3,6.0,3.5,7.3,3.8,5.3,4.8,4.0,9.6,5.9,5.5,1.1,5.5,4.8,6.7,7.6,7.5,4.0,6.2,8.5,4.0,4.9,3.9,7.9,7.8,9.3,9.3,9.8,3.9,8.5,10.3,6.6,5.5,6.4,7.4,8.0,8.3,6.8,6.5,3.9,-5.8,9.1,6.8,5.9,6.3,6.2,6.1,6.0,6.0,6.0711603192486665,6.087386296228925,6.086978760262629,6.086988996044673,6.086988738960041
Indonesia,9.9,7.6,2.2,4.2,7.6,3.9,7.2,6.6,7.0,9.1,9.0,8.9,6.5,8.0,7.5,8.2,7.8,4.7,-13.1,0.8,5.0,3.6,4.5,4.8,5.0,5.7,5.5,6.3,7.4,4.7,6.4,6.2,6.0,5.6,5.0,4.9,5.0,5.1,5.2,5.0,-2.1,3.7,5.3,5.0,5.1,5.0,5.0,5.0,5.0,5.239148964595176,5.308702341098379,5.3097232926598155,5.309738278878217,5.309738498856079
Iran,-21.6,-5.7,23.2,11.1,-7.1,1.9,-9.8,-0.2,-6.1,6.1,13.6,12.7,3.3,-1.5,-1.7,2.4,6.4,1.4,2.1,2.0,5.8,2.4,8.1,8.6,4.3,3.2,5.0,8.2,0.3,1.0,5.8,2.6,-3.7,-1.5,5.0,-1.4,8.8,2.8,-1.8,-3.1,3.3,4.7,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.184719720754894,2.286348272080253,2.270661413832768,2.2730827562455795,2.2727090103375347
Iraq,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,24.8,-4.3,-6.6,-7.8,81.8,53.4,1.7,5.6,1.9,8.2,3.4,6.4,7.5,13.9,7.6,0.7,2.5,15.2,-3.4,4.7,5.8,-15.7,7.7,8.1,3.7,3.1,2.6,2.4,2.2,2.2,6.3324476021789184,6.637082888258371,6.584944876413612,6.593868242823684,6.592341017958926
Ireland,2.9,2.5,1.5,-0.7,3.2,1.9,0.4,3.6,3.0,5.6,7.7,1.6,3.6,2.3,5.9,9.6,9.1,10.7,8.8,10.5,9.4,5.3,5.9,3.0,6.8,5.7,5.0,5.3,-4.5,-5.1,1.7,0.8,0.0,1.1,8.6,24.4,2.0,9.0,8.5,5.4,6.2,13.6,12.0,5.6,4.0,3.6,3.0,3.0,3.0,6.199846197917967,5.818562423967324,5.5829383776271255,5.437328480204859,5.347345125124406
Israel,3.6,4.7,1.4,2.6,2.2,4.5,3.6,7.5,3.6,1.4,6.6,4.6,7.2,3.8,7.0,9.7,5.9,3.8,4.1,3.3,8.7,0.3,-0.1,1.4,4.8,4.1,5.6,6.0,3.3,0.9,5.7,5.6,2.6,4.4,3.9,2.5,4.5,4.3,4.1,4.2,-1.9,8.6,6.4,2.9,3.1,3.4,3.4,3.6,3.6,4.170330394976321,4.190271914082864,4.171753161205305,4.188950657860792,4.172980149848134
Italy,3.1,0.6,0.2,0.9,3.0,2.6,2.7,3.1,4.0,3.3,2.0,1.4,0.7,-0.8,2.1,2.7,1.3,1.8,1.8,1.6,3.8,2.0,0.3,0.1,1.4,0.8,1.8,1.5,-1.0,-5.3,1.7,0.7,-3.0,-1.8,0.0,0.8,1.3,1.7,0.9,0.5,-9.0,7.0,3.7,0.7,0.8,1.2,1.1,1.0,0.9,0.6404891790813596,0.6411060081421392,0.641099614715123,0.6410996809829298,0.6410996802960647
Jamaica,-4.0,4.4,3.1,4.2,0.9,-0.9,7.0,7.7,-4.0,4.7,4.9,0.8,2.8,2.2,1.9,2.5,0.2,-1.6,-1.2,1.0,0.8,1.3,0.7,3.7,1.3,0.9,2.9,1.4,-0.8,-3.4,-1.4,1.4,-0.5,0.2,0.6,0.9,1.5,0.7,1.8,1.0,-9.9,4.6,4.0,2.2,2.0,1.7,1.6,1.6,1.6,1.7355861337976393,0.8447925437714856,1.4060159530084448,1.0524304326340697,1.2751986175684773
Japan,3.2,4.2,3.3,3.5,4.5,5.2,3.3,4.7,6.8,4.9,4.9,3.4,0.8,-0.5,0.9,2.6,3.1,1.0,-1.3,-0.3,2.8,0.4,0.0,1.5,2.2,1.8,1.4,1.5,-1.2,-5.7,4.1,0.0,1.4,2.0,0.3,1.6,0.8,1.7,0.6,-0.4,-4.3,2.1,1.1,1.3,1.0,0.6,0.5,0.4,0.4,1.0723676498297552,1.1595210289606237,1.2364374569741854,1.3043193561886934,1.364227913566789
Jordan,11.1,15.0,5.8,1.4,5.5,-1.1,5.9,2.7,2.9,-10.7,-1.6,-5.7,16.9,4.4,5.0,6.0,1.9,3.7,3.2,3.2,4.2,5.0,6.6,4.0,8.3,8.8,8.5,8.4,7.4,5.0,2.3,2.7,2.4,2.6,3.4,2.5,2.0,2.5,1.9,1.9,-1.6,2.2,2.7,2.7,2.7,3.0,3.0,3.0,3.0,3.4894828659886645,3.727940806733963,3.8588970809836702,3.9308156160165733,3.970311819699158
Kazakhstan,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,-9.2,-12.6,-8.2,0.5,1.7,-1.9,2.7,9.8,13.5,9.8,9.3,9.6,9.7,10.7,8.9,3.3,1.2,7.3,7.5,5.0,5.9,4.3,1.0,0.9,3.9,4.1,4.5,-2.6,4.1,3.2,4.3,4.9,3.4,1.7,2.7,2.8,4.705627028150891,4.215118024355017,3.9399787213998794,3.785645904989148,3.6990766000390956
Kenya,5.6,4.1,5.1,1.6,1.6,4.1,7.0,5.8,6.1,4.6,4.1,1.3,-1.1,-0.1,2.5,4.3,4.5,0.4,3.0,2.2,0.3,4.0,0.5,2.9,4.6,5.7,5.9,6.9,0.2,3.3,8.1,5.1,4.6,3.8,5.0,5.0,4.2,3.8,5.7,5.1,-0.3,7.5,5.4,5.3,5.4,5.5,5.5,5.5,5.5,4.240411983194595,3.908370393831295,3.873763941971805,3.8701571452672123,3.8697812332112447
Kiribati,0.1,0.2,0.7,-2.7,2.4,-4.5,1.0,0.4,9.1,-3.1,-1.3,0.1,1.3,1.0,1.8,-0.1,1.1,2.0,6.9,-1.8,6.0,-1.4,4.0,2.0,-1.6,5.0,0.0,2.0,-2.1,0.8,-1.1,1.8,5.1,4.2,-1.1,9.9,-0.5,-0.1,5.3,-2.1,-1.4,7.9,1.2,2.5,2.4,2.3,2.1,2.1,2.1,1.009364245349799,1.5005865324283836,1.349947893948934,1.3961428651459802,1.381976676541009
"Korea, Republic of",-1.6,7.2,8.3,13.4,10.6,7.8,11.3,12.7,12.0,7.1,9.9,10.8,6.2,6.9,9.3,9.6,7.9,6.2,-5.1,11.5,9.1,4.9,7.7,3.1,5.2,4.3,5.3,5.8,3.0,0.8,6.8,3.7,2.4,3.2,3.2,2.8,2.9,3.2,2.9,2.2,-0.7,4.1,2.6,1.5,2.4,2.3,2.3,2.2,2.2,2.3183859732210177,2.322455978383727,2.32247621937339,2.322476320036079,2.322476320536696
Kosovo,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,4.6,-0.4,2.6,0.6,4.5,3.6,8.3,1.8,5.0,4.9,6.3,1.7,5.3,3.3,5.9,5.6,4.8,3.4,4.8,-5.3,10.7,2.7,3.5,3.9,3.9,3.6,3.5,3.5,3.2717735421996585,3.804469603781285,3.468952433776622,3.6802770135636425,3.547174799982322
Kuwait,-20.4,-18.9,-9.5,5.3,5.2,-4.3,8.6,8.1,-10.0,25.9,-26.2,-41.0,82.8,35.1,8.6,1.7,0.6,2.5,3.7,-1.8,4.7,0.2,3.0,17.3,10.8,10.1,7.5,6.0,2.5,-7.1,-2.4,9.6,6.6,1.2,0.5,0.6,2.9,-4.7,2.4,-0.6,-8.9,1.3,8.2,0.9,2.7,2.6,2.7,2.7,2.7,1.3207408499508515,3.787461150593394,2.325183860372687,3.192025096056454,2.6781596801691934
Kyrgyz Republic,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,-13.0,-19.8,-5.4,7.1,9.9,2.1,3.7,5.4,5.3,0.0,7.0,7.0,-0.2,3.1,8.5,7.6,2.9,-0.5,6.0,-0.1,10.9,4.0,3.9,4.3,4.7,3.5,4.6,-8.6,3.7,7.0,3.5,3.8,4.0,4.0,4.0,4.0,2.7172159118970947,2.7610856699505146,2.7659204406650884,2.766453268036373,2.766511989540318
Lao P.D.R.,10.0,15.3,4.7,3.0,6.4,9.1,4.8,-1.0,-2.1,9.9,6.7,4.0,7.0,5.9,8.2,7.0,6.9,6.9,4.3,4.0,6.4,4.8,6.8,6.2,7.2,6.9,9.0,7.9,7.8,7.4,8.0,8.0,7.8,8.0,7.6,7.3,7.0,6.9,6.3,4.7,-0.4,2.1,2.3,4.0,4.0,4.1,4.2,4.3,4.5,5.9147380979186055,6.145048238364042,6.143573083189094,6.143582531677927,6.143582471159588
Latvia,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,-11.4,2.2,-2.1,2.6,8.8,6.3,2.8,5.7,6.3,7.1,8.4,8.3,10.7,12.0,9.9,-3.2,-14.3,-4.5,2.6,7.0,2.0,1.9,3.9,2.4,3.3,4.0,2.6,-2.2,4.1,2.0,0.4,2.9,3.4,3.4,3.4,3.4,1.8449940880242592,2.664385401512209,2.8991764923085417,2.966454306229549,2.985732313033972
Lebanon,1.5,0.5,-36.8,22.7,44.5,24.3,-6.8,16.7,-28.2,-42.2,-13.4,38.2,4.5,7.0,8.0,6.5,4.0,10.2,3.9,-0.8,1.1,3.9,3.4,1.7,7.5,0.7,1.5,9.3,9.1,10.2,8.0,0.9,2.6,3.8,2.5,0.5,1.6,0.9,-1.9,-6.9,-25.9,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.2539650284185098,2.350944125504566,2.4499072960973862,2.4390618006031177,2.440250371783806
Lesotho,-0.8,3.1,5.6,3.0,4.3,3.3,4.1,2.1,7.7,5.5,5.2,4.8,6.2,3.8,4.5,2.8,4.9,3.5,1.4,1.6,4.9,3.3,1.6,4.1,2.4,3.1,4.4,5.0,3.8,0.4,5.1,5.1,5.1,1.8,2.1,3.2,1.9,-2.7,-1.3,-2.0,-3.9,2.1,2.1,2.2,2.3,2.6,1.5,1.3,1.1,2.2561856976295083,2.3871155487227504,2.4862999798340084,2.5614360262949334,2.618354490357561
Liberia,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,2.8,4.4,-29.0,4.0,5.9,8.5,13.1,6.1,5.2,6.4,7.7,8.4,8.8,0.7,0.0,-1.6,2.5,1.2,-2.5,-3.0,5.0,4.8,4.3,5.5,5.7,5.8,5.8,5.4,3.206786682077103,3.0773618907024733,3.055252002717413,3.0514749276955424,3.0508296826481467
Libya,0.6,-20.0,1.5,-4.7,-8.3,0.6,-11.4,-14.7,7.6,7.2,3.7,18.3,-4.5,-5.5,3.2,-15.4,1.8,-2.6,-0.7,-0.2,4.0,2.6,-3.7,16.1,5.8,10.6,0.3,6.2,-0.2,-4.4,5.0,-50.3,86.8,-18.0,-23.0,-0.8,-1.5,32.5,7.9,-11.2,-29.5,28.3,-12.8,17.5,8.4,7.8,5.0,4.8,4.7,-6.243662321325365,0.09564417937314429,0.5729739202665916,0.6089153409119413,0.6116216162753579
Lithuania,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,3.3475344493793417,5.2,8.3,7.5,-1.1,3.7,6.5,6.8,10.6,6.6,7.7,7.4,11.1,2.6,-14.8,1.7,6.0,3.8,3.6,3.5,2.0,2.5,4.3,4.0,4.6,0.0,6.0,1.9,-0.3,2.7,2.6,2.4,2.2,2.0,4.2118067073104495,3.54020899742288,3.8779700696808757,3.708102691854395,3.7935326848868773
